home_id,device_name,energy_usage,household_size
117,Fridge,0.26,3
490,Heater,4.18,5
432,TV,1.81,5
45,TV,0.58,3
296,Dishwasher,1.39,3
381,TV,1.09,4
302,Fridge,0.38,2
301,Lights,1.09,1
403,Fridge,0.18,3
310,Washing Machine,1.56,3
249,Washing Machine,1.67,5
41,Dishwasher,1.17,3
436,Dishwasher,1.39,2
21,TV,0.92,3
138,Heater,3.48,3
93,Microwave,1.47,4
433,Heater,4.8,5
121,Fridge,0.45,4
113,Lights,1.3,4
71,Washing Machine,0.82,3
439,Oven,0.95,4
277,Air Conditioning,4.45,2
89,Washing Machine,1.97,5
46,Oven,1.79,5
86,Microwave,1.58,5
158,Lights,0.86,5
7,Dishwasher,1.53,3
30,Microwave,1.19,3
60,Lights,1.2,3
6,Washing Machine,0.91,1
317,Microwave,1.21,5
76,Computer,0.71,5
127,Heater,4.19,1
126,Dishwasher,1.52,2
63,Washing Machine,1.71,4
442,Washing Machine,0.7,5
424,Oven,1.12,2
159,Washing Machine,0.6,3
362,Fridge,0.5,1
175,Computer,1.31,4
498,Washing Machine,1.55,4
215,Washing Machine,1.43,3
328,TV,0.92,2
294,Washing Machine,0.56,3
128,Heater,2.44,1
136,Lights,0.92,1
123,Microwave,1.3,4
498,Fridge,0.28,4
469,Heater,2.92,2
212,Oven,1.24,5
399,Lights,0.81,1
302,Oven,1.46,3
424,Lights,0.36,2
453,TV,0.97,1
339,Microwave,0.51,5
237,Oven,0.94,2
119,Computer,0.95,4
118,Lights,0.48,4
237,TV,1.11,2
157,Heater,4.4,4
416,Microwave,1.6,3
488,Air Conditioning,3.54,2
262,Computer,0.85,5
462,Fridge,0.15,2
439,Fridge,0.26,3
49,Washing Machine,0.8,5
441,Washing Machine,0.37,2
37,Heater,3.33,5
53,Oven,1.49,5
187,Dishwasher,1.84,3
187,Microwave,1.35,3
448,Fridge,0.28,3
262,Lights,0.41,3
367,Air Conditioning,2.79,1
384,Air Conditioning,3.69,2
460,Microwave,1.43,1
63,TV,0.98,5
445,Computer,0.68,5
259,Dishwasher,1.69,3
180,Air Conditioning,3.94,3
484,Computer,1.99,3
464,Microwave,1.81,5
73,Dishwasher,0.99,2
378,Air Conditioning,4.17,4
2,Oven,1.89,2
247,TV,0.43,3
444,Washing Machine,0.86,5
12,Air Conditioning,3.79,4
499,Fridge,0.31,1
23,Fridge,0.48,2
36,Dishwasher,1.79,1
497,Fridge,0.18,4
447,Fridge,0.22,2
63,Fridge,0.27,5
318,Computer,1.99,4
116,Microwave,1.35,3
193,Lights,0.63,1
131,Computer,0.86,3
350,Oven,0.33,3
431,Washing Machine,0.62,5
226,Lights,0.81,1
23,Oven,0.97,2
498,Lights,1.09,1
317,Microwave,1.84,1
95,Washing Machine,1.61,1
238,Dishwasher,0.58,1
170,Heater,3.19,1
373,Fridge,0.12,2
333,Washing Machine,1.32,3
436,TV,1.23,4
473,Washing Machine,1.9,5
144,Lights,0.56,1
423,Computer,1.82,5
275,Air Conditioning,3.46,3
47,Washing Machine,0.81,3
345,Heater,4.11,1
337,Microwave,0.55,2
454,Heater,4.99,3
30,TV,0.98,3
396,Microwave,0.8,5
27,Air Conditioning,3.03,3
204,Heater,2.02,1
10,Heater,2.08,5
208,Computer,1.77,3
326,Dishwasher,0.23,5
418,Lights,1.83,5
469,Dishwasher,1.41,4
3,Computer,0.95,5
278,Computer,1.42,5
19,Washing Machine,0.35,2
285,Lights,1.77,2
440,Lights,0.43,5
86,Air Conditioning,3.09,1
374,Lights,1.19,5
370,Oven,1.76,3
405,Oven,1.28,5
484,Heater,4.71,2
236,Air Conditioning,2.65,5
192,TV,1.34,3
137,Computer,0.65,4
468,Oven,1.3,1
323,Computer,1.53,2
446,Oven,1.42,2
283,Fridge,0.22,4
313,Computer,1.48,4
465,Fridge,0.45,2
179,Heater,2.39,5
30,TV,0.5,3
142,Heater,3.01,5
382,Air Conditioning,3.84,2
185,Air Conditioning,3.02,2
57,Lights,1.27,3
459,Heater,3.54,4
344,Heater,2.72,4
350,Oven,0.23,3
498,TV,0.62,4
176,Computer,1.75,4
271,Washing Machine,0.36,1
98,Air Conditioning,4.29,4
85,Air Conditioning,3.77,2
32,Microwave,0.99,5
38,Dishwasher,0.23,4
98,Heater,4.82,2
9,Computer,1.06,2
236,Oven,1.97,1
308,Dishwasher,1.85,5
387,Fridge,0.45,4
422,Lights,0.69,5
394,Computer,1.57,4
497,Air Conditioning,4.37,1
97,Oven,1.42,3
434,Oven,1.94,3
472,Lights,1.59,1
167,Washing Machine,1.96,3
147,Air Conditioning,2.1,2
178,Air Conditioning,3.09,2
113,Washing Machine,1.47,5
298,Microwave,1.87,5
96,Oven,1.86,2
190,Oven,0.33,3
48,Computer,0.82,5
460,Microwave,0.44,4
59,Computer,0.52,1
54,Washing Machine,0.87,3
120,Fridge,0.21,4
486,Air Conditioning,4.85,5
466,Microwave,1.21,5
247,Oven,0.95,3
243,Air Conditioning,2.17,1
125,TV,1.95,5
169,Dishwasher,1.92,2
281,Dishwasher,1.01,5
146,Oven,0.7,3
300,Air Conditioning,4.03,4
423,Computer,1.85,4
86,Air Conditioning,4.94,2
233,Fridge,0.24,2
3,Oven,1.46,3
163,Washing Machine,1.46,4
48,Fridge,0.47,2
414,TV,1.79,2
440,TV,1.28,2
257,Microwave,0.65,3
330,Fridge,0.41,5
367,Air Conditioning,3.45,3
26,Fridge,0.13,2
303,Lights,1.07,2
349,Computer,0.68,4
226,Lights,0.63,1
144,Air Conditioning,2.33,3
500,Computer,1.88,4
426,Fridge,0.24,4
481,Washing Machine,1.07,4
465,Heater,5.0,2
318,Lights,0.65,2
491,Dishwasher,1.28,5
73,Dishwasher,0.5,1
439,TV,1.89,5
8,Microwave,1.1,3
467,Air Conditioning,3.26,5
1,Fridge,0.47,2
11,Fridge,0.48,2
15,Oven,1.75,2
123,Computer,0.25,3
192,Lights,1.17,1
72,Microwave,1.26,1
441,Computer,1.55,1
434,Computer,1.3,2
135,Dishwasher,0.66,5
367,Air Conditioning,2.12,5
331,Lights,1.81,1
73,Washing Machine,1.4,1
362,Washing Machine,0.27,2
82,Fridge,0.24,5
2,Microwave,0.85,1
108,Microwave,0.71,2
220,Heater,4.63,4
429,Dishwasher,1.9,1
413,Air Conditioning,4.84,4
444,Oven,1.03,2
109,Computer,0.26,5
369,Oven,0.8,5
49,TV,1.88,4
231,Microwave,1.49,5
19,Computer,0.53,3
68,Dishwasher,0.33,3
492,Computer,1.19,2
117,Fridge,0.25,5
199,Dishwasher,1.67,3
485,Dishwasher,0.25,1
473,Fridge,0.25,2
62,Microwave,1.13,4
456,Air Conditioning,2.74,2
7,Dishwasher,1.63,2
372,TV,0.68,3
170,Oven,1.01,1
365,Washing Machine,0.88,4
43,Heater,3.03,5
436,Lights,0.38,1
246,Oven,0.21,3
489,Microwave,1.63,1
105,TV,1.82,3
58,Microwave,0.67,3
6,Washing Machine,0.83,1
68,Computer,0.31,3
368,Heater,3.04,1
185,TV,1.94,5
358,Washing Machine,1.1,1
47,Computer,0.87,3
372,Oven,0.88,2
29,Lights,0.45,4
463,Dishwasher,0.79,3
177,Dishwasher,1.57,3
427,TV,0.42,1
178,Fridge,0.38,2
346,Air Conditioning,4.32,3
258,Lights,0.24,2
196,Oven,0.4,5
395,Oven,1.38,1
414,Washing Machine,1.2,5
18,Heater,4.78,3
30,Microwave,0.62,1
432,Washing Machine,0.37,3
103,TV,1.5,3
189,Air Conditioning,2.39,1
279,TV,1.09,5
171,Oven,1.49,4
36,Air Conditioning,4.08,2
34,Fridge,0.47,3
34,Washing Machine,1.38,3
393,Fridge,0.22,1
278,Heater,4.78,1
7,TV,1.4,3
54,Fridge,0.17,2
5,Computer,1.12,1
7,Microwave,1.16,4
265,Oven,0.32,5
28,Washing Machine,0.7,5
413,Washing Machine,1.58,1
238,Oven,0.24,3
399,Lights,1.2,1
494,Washing Machine,1.25,1
143,Microwave,1.82,4
58,TV,0.83,1
135,Computer,0.21,5
24,Fridge,0.39,2
209,Air Conditioning,3.39,5
496,Washing Machine,1.87,2
315,Heater,4.98,3
146,Lights,1.98,5
87,Heater,4.85,3
500,Air Conditioning,3.78,5
271,Computer,1.03,5
407,Dishwasher,0.54,1
237,TV,1.88,1
13,Oven,1.25,2
40,Fridge,0.46,3
62,Heater,2.25,4
144,Fridge,0.49,2
187,Oven,1.68,2
301,Washing Machine,0.85,5
393,Microwave,0.54,1
412,Heater,4.77,4
301,Oven,1.18,3
435,Air Conditioning,4.5,3
69,TV,1.16,2
369,Air Conditioning,3.01,2
99,Microwave,1.72,3
351,Air Conditioning,3.81,5
175,Washing Machine,1.07,3
15,Washing Machine,1.93,4
391,Oven,0.91,3
296,Heater,3.77,5
199,Dishwasher,1.98,4
422,Oven,1.36,4
368,Oven,0.6,2
490,Heater,4.79,3
479,Washing Machine,0.39,3
455,Air Conditioning,3.01,3
486,Fridge,0.46,3
151,Heater,2.59,1
29,Lights,0.72,5
13,Lights,0.39,2
446,Computer,0.56,2
481,Washing Machine,1.87,1
245,Washing Machine,0.82,3
217,Computer,1.69,4
479,Microwave,1.92,3
271,Heater,4.47,4
353,Computer,1.03,3
12,Microwave,0.96,1
419,TV,0.68,4
22,Computer,1.16,1
67,Washing Machine,1.6,1
475,Oven,0.39,1
211,Heater,4.18,3
36,Heater,3.6,3
493,Fridge,0.41,3
46,Dishwasher,1.53,3
304,Computer,1.32,4
60,Air Conditioning,3.85,2
196,Washing Machine,0.37,1
477,Oven,0.27,5
64,Washing Machine,1.83,1
106,Fridge,0.18,1
249,Computer,0.2,3
324,Microwave,0.45,4
454,Computer,0.73,3
106,Microwave,1.33,1
251,Fridge,0.36,5
462,Lights,1.88,5
347,Washing Machine,1.33,1
5,Computer,0.32,1
426,Heater,2.04,4
335,Air Conditioning,3.37,1
180,Microwave,0.81,3
218,Lights,1.45,4
424,TV,0.52,5
448,Fridge,0.5,4
487,Heater,3.34,5
9,Washing Machine,0.44,4
259,Oven,1.77,4
186,Lights,0.74,4
170,Oven,0.28,2
228,Fridge,0.35,1
241,Computer,0.35,5
174,Dishwasher,1.65,5
212,Heater,4.66,3
251,TV,0.67,1
285,Heater,3.59,4
306,Lights,0.52,4
93,Heater,2.44,4
354,Oven,1.71,5
307,Computer,0.98,5
114,Dishwasher,0.46,3
181,Air Conditioning,3.43,1
434,Computer,1.02,3
79,TV,1.73,4
440,Oven,0.4,4
170,TV,0.8,4
230,Microwave,1.79,3
86,Microwave,1.58,2
391,Air Conditioning,4.9,4
156,Air Conditioning,3.72,3
376,Lights,0.87,1
95,Oven,1.59,2
78,Computer,1.34,2
160,Heater,2.61,4
201,Lights,1.15,5
87,TV,0.45,3
1,Microwave,1.63,2
149,Oven,0.38,2
24,Dishwasher,0.32,1
290,Heater,2.46,2
18,TV,0.52,4
448,Heater,2.49,3
160,Computer,1.5,1
27,Air Conditioning,3.64,1
52,Washing Machine,0.52,2
413,Fridge,0.44,3
183,Dishwasher,0.64,2
425,Oven,0.96,2
386,Lights,0.44,3
94,Fridge,0.33,4
492,Heater,2.7,1
450,TV,0.77,5
121,Microwave,1.19,4
402,TV,1.2,4
249,Washing Machine,0.52,5
426,Heater,3.31,5
410,Fridge,0.33,4
77,Computer,1.13,1
28,Dishwasher,1.69,5
476,TV,1.75,4
19,Heater,2.9,1
301,Computer,1.78,2
390,Washing Machine,0.29,4
436,Air Conditioning,3.79,2
382,Fridge,0.22,5
145,Computer,0.21,2
384,Microwave,1.35,1
252,Dishwasher,1.38,1
381,Lights,0.68,2
301,Computer,0.89,4
170,Heater,4.03,1
183,Oven,1.74,4
275,Oven,0.47,3
159,Air Conditioning,3.85,5
247,Oven,1.53,3
26,Dishwasher,0.9,2
119,Computer,0.37,4
25,Lights,1.51,1
233,Air Conditioning,3.23,1
143,Air Conditioning,3.41,4
211,TV,1.36,5
246,Heater,2.01,5
116,TV,1.02,2
66,Microwave,0.39,1
130,Computer,0.89,3
387,Lights,0.45,4
223,Computer,1.53,2
230,Lights,0.65,1
340,TV,1.99,3
212,Lights,1.8,5
308,Washing Machine,1.69,4
14,Oven,0.75,5
400,Fridge,0.49,5
10,Lights,0.99,1
363,Dishwasher,1.22,4
300,Dishwasher,1.82,1
24,Microwave,0.66,3
254,Heater,3.43,2
107,Heater,4.89,5
99,Microwave,1.71,5
204,Dishwasher,1.01,5
388,Dishwasher,0.91,4
438,Heater,3.77,2
320,TV,0.63,5
413,Dishwasher,1.41,4
397,Heater,4.52,3
469,Oven,0.94,4
104,TV,0.39,2
267,TV,0.83,2
387,Dishwasher,0.77,3
150,Heater,3.85,5
372,Fridge,0.4,5
296,Fridge,0.25,2
487,Computer,1.03,4
122,Dishwasher,1.08,2
203,Oven,1.23,3
428,TV,0.75,5
367,Dishwasher,0.62,5
125,Computer,1.83,4
294,Lights,1.28,1
53,Microwave,1.38,3
363,Lights,1.15,1
158,Fridge,0.34,1
289,Computer,1.55,3
486,Oven,0.62,5
397,Microwave,0.87,2
78,Oven,0.31,1
415,Dishwasher,1.15,1
246,Dishwasher,1.56,4
54,Air Conditioning,2.46,3
277,Heater,3.6,4
417,Washing Machine,1.78,5
466,Air Conditioning,4.72,1
191,Washing Machine,0.5,3
367,TV,0.61,3
344,Dishwasher,0.37,3
96,Heater,4.41,4
25,Fridge,0.34,3
255,Computer,0.72,3
362,Computer,1.5,5
218,Computer,0.44,5
385,Heater,2.44,1
305,Oven,1.45,3
254,Microwave,1.8,3
443,Computer,0.47,4
450,Oven,1.83,2
455,Computer,1.16,3
167,Oven,1.8,2
66,Lights,1.48,3
236,Washing Machine,1.75,4
276,Oven,1.31,1
400,Lights,0.48,1
86,Heater,3.23,4
368,Computer,2.0,2
312,Oven,0.54,5
285,Microwave,0.88,3
345,Air Conditioning,3.26,1
400,Oven,0.36,3
20,Oven,0.99,4
328,Oven,1.43,1
184,Heater,3.45,3
39,TV,0.53,2
203,TV,0.61,4
60,Washing Machine,0.7,4
182,TV,1.95,3
203,Oven,0.48,4
231,TV,0.92,3
393,Lights,1.29,1
185,Computer,1.71,1
52,Fridge,0.14,1
110,Lights,1.11,2
343,Heater,4.3,2
216,Air Conditioning,2.79,1
285,Fridge,0.45,5
54,Lights,0.49,4
446,Heater,2.22,4
436,Washing Machine,1.85,2
123,Air Conditioning,3.76,2
500,Washing Machine,1.21,4
93,Dishwasher,0.46,2
316,Dishwasher,1.61,3
384,Oven,1.57,1
383,Dishwasher,0.29,1
174,Computer,1.96,4
52,Fridge,0.32,3
310,Heater,3.49,5
307,Air Conditioning,3.99,5
113,TV,0.99,1
376,Air Conditioning,3.58,3
172,Washing Machine,1.01,4
179,Heater,3.45,5
356,Dishwasher,0.62,5
324,Microwave,0.75,1
237,Fridge,0.4,2
167,Washing Machine,0.65,2
3,Computer,0.77,1
385,Lights,1.5,3
307,Oven,1.55,5
197,Lights,1.83,1
391,Lights,0.85,5
474,Washing Machine,0.41,3
229,Fridge,0.39,2
56,Oven,0.98,4
329,TV,0.23,2
354,Washing Machine,0.23,2
337,Oven,0.89,4
404,Washing Machine,1.4,2
105,Heater,3.78,2
415,TV,0.7,5
211,Fridge,0.44,1
53,Computer,1.05,3
29,Air Conditioning,2.61,2
108,Microwave,1.79,1
17,Fridge,0.4,2
33,Computer,1.6,3
377,Dishwasher,1.66,3
126,Lights,1.03,3
86,Oven,1.59,2
282,Air Conditioning,2.41,2
402,Dishwasher,1.35,2
231,Computer,0.77,3
275,TV,0.24,5
387,TV,0.58,3
86,Washing Machine,0.31,4
397,TV,1.19,4
446,Lights,1.35,5
332,TV,0.67,2
198,Washing Machine,1.21,2
452,Oven,0.74,4
101,Air Conditioning,4.83,2
93,Computer,0.77,1
169,Fridge,0.45,3
480,Lights,1.93,5
172,Fridge,0.16,4
119,TV,1.09,3
17,Lights,1.45,4
192,Lights,0.48,2
219,Lights,1.38,2
387,Heater,3.24,1
418,Washing Machine,0.39,2
14,Dishwasher,0.75,2
27,Fridge,0.22,2
20,Microwave,1.5,1
189,Heater,2.27,4
198,Oven,0.48,3
291,Dishwasher,1.18,3
324,Oven,0.94,4
337,Microwave,1.7,5
292,Lights,0.2,1
490,Lights,0.93,4
352,Air Conditioning,4.99,5
11,Microwave,1.12,4
334,Washing Machine,0.32,4
457,Computer,0.33,3
63,Heater,2.17,2
23,Oven,0.63,5
66,Fridge,0.29,2
32,Microwave,0.9,1
97,Air Conditioning,2.36,2
187,Oven,1.66,4
497,Computer,1.58,3
285,Computer,0.84,1
279,Heater,4.95,4
479,Dishwasher,1.69,1
422,Dishwasher,0.21,4
311,Fridge,0.27,3
150,Microwave,1.78,1
185,Computer,0.9,3
488,Computer,1.08,4
327,Oven,0.76,1
102,TV,1.28,1
160,Fridge,0.15,1
284,Computer,0.6,3
388,Washing Machine,1.99,3
484,Lights,0.31,5
332,Lights,1.06,2
359,Oven,1.94,5
62,TV,1.35,2
17,Dishwasher,1.91,3
73,Air Conditioning,2.99,5
175,Dishwasher,0.61,3
475,Washing Machine,1.79,4
152,Air Conditioning,4.27,4
150,Microwave,0.51,4
337,Air Conditioning,2.72,1
441,TV,1.67,5
213,Air Conditioning,4.5,4
110,Heater,4.0,3
218,Heater,3.32,4
31,Washing Machine,0.49,3
379,Heater,4.17,3
187,Computer,0.89,5
16,Fridge,0.47,5
325,TV,1.49,1
223,Fridge,0.39,2
211,TV,1.91,1
386,Heater,3.0,4
353,Air Conditioning,4.28,4
128,Lights,0.71,5
131,Computer,1.86,5
218,Dishwasher,0.94,5
419,Washing Machine,0.24,3
491,Washing Machine,1.09,2
258,Microwave,1.84,4
179,Heater,2.41,1
471,Computer,1.59,4
113,Washing Machine,1.84,5
163,TV,1.13,3
64,Lights,0.32,4
137,Heater,4.92,2
13,Computer,1.48,2
144,Oven,1.9,1
7,Microwave,1.54,3
231,Dishwasher,1.3,4
79,Heater,3.31,3
69,Heater,3.59,5
191,Dishwasher,1.18,1
17,Heater,3.52,1
130,Air Conditioning,3.61,4
51,Oven,0.28,4
391,Oven,1.62,3
169,Microwave,1.05,5
486,Washing Machine,0.38,2
400,Fridge,0.45,5
270,Heater,3.03,1
95,Oven,0.43,3
479,Microwave,0.37,1
354,Oven,1.7,5
496,Washing Machine,1.98,4
378,Microwave,1.97,1
429,Air Conditioning,2.53,1
216,TV,1.05,1
456,Lights,1.08,3
176,Microwave,1.27,1
495,Microwave,0.94,5
63,Lights,0.95,2
173,Fridge,0.48,2
350,TV,0.88,5
347,Heater,4.26,2
280,TV,1.16,1
479,Washing Machine,1.91,2
88,Lights,0.8,4
385,Air Conditioning,4.44,5
187,TV,1.41,4
94,Lights,0.83,3
193,Computer,0.25,4
89,Washing Machine,0.81,3
483,Computer,1.69,4
420,Dishwasher,1.92,4
52,Washing Machine,0.34,4
154,Air Conditioning,3.39,1
443,Heater,2.72,4
174,TV,1.96,2
467,Oven,1.32,5
201,TV,1.57,3
454,Oven,0.79,2
318,Dishwasher,0.92,4
117,Computer,1.22,4
332,Dishwasher,1.72,1
233,Dishwasher,1.16,5
380,Dishwasher,1.91,5
212,Oven,1.1,5
300,Oven,1.78,1
360,Dishwasher,0.71,4
159,Dishwasher,0.33,5
326,Washing Machine,1.28,3
472,Oven,1.86,5
468,Oven,1.64,4
289,Air Conditioning,2.57,5
418,Washing Machine,1.69,5
339,Washing Machine,1.7,2
115,Air Conditioning,3.7,1
440,Fridge,0.48,5
138,Fridge,0.23,1
185,Air Conditioning,4.23,4
205,Microwave,0.97,5
407,Heater,2.05,2
17,Fridge,0.45,5
143,Microwave,1.65,5
339,Computer,0.28,5
180,TV,0.71,5
326,TV,1.77,2
364,Computer,1.19,4
261,Oven,0.49,1
419,Fridge,0.24,2
409,Air Conditioning,3.35,3
428,TV,0.81,3
169,Dishwasher,1.11,3
3,Microwave,1.33,3
499,Air Conditioning,3.76,1
444,Dishwasher,1.53,2
371,TV,1.07,1
342,Microwave,0.39,4
365,Oven,0.63,2
459,TV,0.27,4
314,Heater,3.31,3
207,Heater,4.62,2
30,Lights,1.8,1
119,Lights,1.85,1
98,Lights,1.1,3
402,Microwave,0.75,4
22,Computer,1.39,3
5,Air Conditioning,2.34,1
316,TV,1.82,4
48,Computer,0.58,1
131,Washing Machine,0.55,5
313,Fridge,0.16,1
33,TV,0.44,5
475,Lights,0.42,5
425,Air Conditioning,2.88,3
182,Microwave,0.74,4
80,TV,0.21,5
400,Oven,1.3,5
103,TV,0.47,3
112,Air Conditioning,4.88,3
156,Oven,0.56,1
405,Fridge,0.27,5
160,Washing Machine,0.22,5
27,Air Conditioning,3.03,3
170,Heater,4.31,4
211,Heater,3.69,1
145,Fridge,0.39,3
148,Air Conditioning,3.32,2
286,Heater,3.16,4
65,Air Conditioning,2.34,2
325,TV,0.62,5
431,Computer,1.5,2
271,Microwave,0.97,3
151,TV,1.18,5
474,Air Conditioning,3.77,1
20,Air Conditioning,2.89,3
9,Air Conditioning,4.36,3
475,Computer,0.56,5
86,Computer,2.0,3
398,Computer,0.84,5
227,Microwave,1.27,5
354,Fridge,0.49,2
193,Oven,0.85,3
250,Fridge,0.49,5
459,Oven,0.39,5
88,Computer,1.37,4
238,Heater,2.79,3
431,Air Conditioning,2.25,4
162,Lights,1.11,3
393,Heater,3.43,5
67,Lights,1.45,2
121,Computer,0.58,3
400,Heater,3.86,3
374,Microwave,0.21,3
45,Washing Machine,0.87,3
215,Dishwasher,0.41,2
368,Microwave,1.49,4
492,Computer,1.36,5
417,Dishwasher,1.84,2
30,Air Conditioning,4.83,2
405,TV,1.58,2
25,Dishwasher,1.53,3
202,Microwave,0.48,4
244,Air Conditioning,2.03,2
185,Computer,1.5,2
222,Microwave,1.06,2
162,Dishwasher,1.67,5
386,Lights,1.67,4
103,Air Conditioning,3.24,5
482,Oven,0.37,4
101,Dishwasher,1.84,2
17,Computer,0.84,1
426,Heater,3.46,2
446,Microwave,0.53,4
55,Computer,1.23,2
306,Fridge,0.13,1
142,Computer,0.24,5
305,Microwave,0.43,5
306,TV,1.38,3
474,Oven,0.29,5
362,Lights,1.24,1
429,Microwave,1.7,5
18,Air Conditioning,4.82,3
324,Air Conditioning,4.21,2
440,Computer,1.93,5
371,TV,1.72,4
179,Air Conditioning,3.41,4
432,Lights,1.03,4
495,Heater,2.85,3
139,Fridge,0.11,2
330,Lights,1.8,2
287,TV,1.26,4
228,TV,0.22,1
70,Microwave,0.54,1
445,Microwave,1.71,5
113,TV,1.79,1
27,Microwave,1.34,5
323,Dishwasher,0.95,1
412,Microwave,1.69,5
371,TV,1.28,2
368,Dishwasher,0.77,1
434,Washing Machine,1.11,5
200,Dishwasher,1.39,4
456,Heater,3.37,5
96,Microwave,0.53,2
127,Dishwasher,0.37,5
121,Dishwasher,0.34,2
312,Dishwasher,0.78,2
319,Air Conditioning,4.39,5
254,Computer,1.85,1
493,TV,1.03,2
21,TV,0.94,3
36,Microwave,1.08,1
265,Lights,0.47,1
174,Oven,1.93,3
300,Fridge,0.13,2
127,Lights,0.63,2
244,Oven,1.79,5
362,Washing Machine,1.22,4
134,Heater,3.24,5
391,Washing Machine,0.56,1
48,Fridge,0.28,2
431,Dishwasher,0.67,4
214,Fridge,0.24,4
414,Lights,1.19,4
15,Heater,3.59,5
43,Dishwasher,0.37,1
248,Washing Machine,0.32,3
56,Washing Machine,1.24,2
389,Air Conditioning,2.47,5
17,Heater,3.85,4
13,Oven,1.26,5
34,Heater,2.97,5
217,Oven,0.87,3
73,Washing Machine,0.41,5
425,Dishwasher,1.69,1
471,Air Conditioning,3.08,5
307,Air Conditioning,2.08,4
279,Dishwasher,1.52,2
374,Computer,0.81,2
190,Lights,1.25,3
457,Microwave,1.05,4
251,Oven,1.01,3
279,Air Conditioning,3.83,4
433,Heater,4.44,4
311,Computer,1.41,3
209,Dishwasher,0.45,3
321,Dishwasher,1.78,5
147,Fridge,0.31,4
428,Microwave,1.7,4
210,Lights,0.84,4
369,Computer,0.62,1
168,Fridge,0.2,2
157,Computer,1.67,5
56,TV,1.51,3
500,Microwave,1.27,1
187,Heater,2.26,5
400,Computer,0.46,2
58,Microwave,0.51,2
45,Lights,0.36,2
450,Washing Machine,0.26,4
406,Air Conditioning,3.9,5
297,Dishwasher,1.66,2
342,Microwave,0.84,1
98,Heater,4.11,3
252,TV,1.61,1
133,Fridge,0.3,5
454,TV,1.14,5
317,Computer,1.07,1
89,Heater,2.92,3
2,TV,1.15,2
391,Dishwasher,1.29,5
21,Air Conditioning,3.09,5
212,Heater,4.04,3
108,Dishwasher,1.88,1
37,TV,1.41,4
312,Lights,0.32,5
71,Dishwasher,0.28,4
74,Oven,1.94,2
422,Oven,1.56,1
246,Fridge,0.36,1
297,TV,0.61,5
4,Microwave,1.58,4
60,Fridge,0.1,3
49,Heater,2.77,2
150,Fridge,0.25,1
442,Lights,1.93,4
13,Washing Machine,1.31,2
8,Fridge,0.32,2
330,Heater,3.0,5
246,Lights,0.47,2
79,TV,0.7,2
85,Microwave,0.65,2
406,Fridge,0.4,2
236,Air Conditioning,2.64,3
197,Air Conditioning,3.74,5
498,Dishwasher,0.35,2
122,TV,1.77,1
100,Lights,0.3,5
419,Dishwasher,0.86,4
38,Washing Machine,1.7,4
320,Microwave,1.16,4
399,Washing Machine,0.48,2
269,Fridge,0.35,2
354,Air Conditioning,2.44,3
155,Dishwasher,0.44,4
303,Fridge,0.26,4
196,Washing Machine,1.22,2
233,Computer,1.69,4
228,Microwave,1.27,5
358,Washing Machine,0.63,3
451,Heater,3.5,4
359,Heater,2.49,1
156,Microwave,1.91,5
410,Microwave,0.23,3
480,Lights,1.67,4
79,Air Conditioning,3.33,1
90,Fridge,0.1,1
101,Washing Machine,1.64,5
132,Heater,2.79,1
138,Washing Machine,0.29,1
325,Oven,0.41,1
201,Fridge,0.25,5
100,Washing Machine,0.46,4
129,Oven,1.42,1
167,Fridge,0.37,2
460,Air Conditioning,4.61,5
87,Dishwasher,1.15,5
274,Oven,0.57,2
172,Washing Machine,1.35,3
338,Microwave,1.97,5
476,TV,0.24,4
35,Computer,1.74,1
178,Washing Machine,1.12,2
178,TV,1.47,1
455,Lights,1.57,3
43,Microwave,1.82,2
119,Dishwasher,1.12,4
326,Lights,1.61,3
220,Fridge,0.32,4
154,Computer,0.59,1
472,Microwave,0.23,1
159,Washing Machine,0.46,4
287,TV,0.35,3
274,Fridge,0.35,5
78,Computer,1.84,4
259,Microwave,1.5,5
208,Lights,0.44,5
159,Air Conditioning,4.31,3
282,Dishwasher,0.6,3
233,Computer,0.28,5
255,Oven,1.16,2
144,Air Conditioning,4.35,5
319,Washing Machine,1.05,4
340,Oven,0.85,3
500,Fridge,0.24,5
87,Computer,0.6,2
343,Washing Machine,1.36,3
259,Lights,1.99,2
285,Microwave,0.59,4
419,Air Conditioning,2.15,4
436,Air Conditioning,2.1,5
460,Microwave,1.59,5
393,Microwave,1.9,5
284,Washing Machine,0.87,4
419,Microwave,0.71,4
462,Dishwasher,1.81,3
356,Oven,1.49,1
383,Air Conditioning,4.12,3
213,Dishwasher,1.79,3
75,Fridge,0.18,1
88,Lights,0.28,5
125,Heater,4.54,1
53,Fridge,0.36,3
458,Oven,1.04,1
264,Lights,1.71,1
306,Lights,1.02,2
214,Microwave,1.11,4
467,TV,0.74,3
414,Heater,2.04,4
59,Oven,0.3,3
367,TV,0.36,1
198,Lights,0.35,3
336,Microwave,0.24,4
296,Oven,1.87,4
111,Lights,0.76,5
40,Computer,0.81,1
224,Washing Machine,1.7,1
214,Fridge,0.14,4
111,TV,1.15,2
97,Microwave,0.24,4
90,Computer,0.39,2
25,Heater,2.28,2
319,Dishwasher,0.38,2
77,Oven,0.32,2
78,Lights,0.4,3
343,Washing Machine,1.71,4
115,Lights,1.04,3
303,Fridge,0.12,3
